0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,condition,trial
-1.3431545000001788,-1.1082795000001788,-1.0188420000001788,-0.8331867499984801,-0.53218674999848,-0.49196799999848007,-0.41556174999848006,-0.21371799999848007,0.7148757500015199,1.0952507500015198,1.16721950000152,1.3250632500015198,1.47646950000152,1.6169059999994935,2.066249749999493,2.2511247499994935,2.2988747499994933,2.5899059999994933,2.9001247499994935,2.9204059999994936,3.5157809999994933,3.597312249999493,4.102623750001192,4.4224362500011924,4.578530000001192,4.915342500001192,4.998623750001192,5.117686250001192,5.226186250001192,5.308936250001192,5.4553737500011925,5.479436250001192,5.534280000001192,5.554280000001192,5.699436250001192,5.734686250001192,6.321936250001192,6.461592500001192,6.642153999999166,7.019028999999166,7.100903999999166,7.109778999999166,7.157341499999165,7.238247749999165,7.613372749999166,7.687341499999166,7.769935249999166,7.783997749999165,7.8941539999991654,7.896466499999166,7.9925602499991655,8.076466499999166,8.115560249999165,8.370247749999166,8.410685249999165,8.474278999999166,8.663060249999166,8.737622749999165,8.743872749999166,8.826466499999166,8.886653999999165,8.940903999999165,8.993778000000864,9.051746750000865,9.139496750000864,9.164715500000865,9.380028000000864,9.480465500000864,9.529871750000865,9.599840500000864,9.670278000000865,9.686528000000864,9.883965500000864,10.121090500000864,10.166715500000864,10.192153000000864,10.218559250000864,10.648934250000865,10.677996750000863,10.758434250000864,10.942153000000864,11.086528000000865,11.156465500000865,11.214184250000864,11.261496750000864,11.319465500000865,11.520808249998838,11.599933249998838,11.744308249998838,11.990370749998839,12.172620749998838,12.685151999998837,12.828526999998838,12.865776999998838,12.888870749998837,13.045964499998838,13.088026999998839,13.187714499998838,13.255745749998837,13.378933249998838,13.516464499998838,13.565026999998837,13.640776999998838,13.801089499998838,13.819839499998837,13.957651000000537,14.063182250000537,14.125213500000536,14.464026000000537,14.495338500000537,14.577151000000537,14.673369750000536,14.744526000000537,14.779151000000537,14.977213500000536,15.094088500000536,15.166651000000536,15.470557250000537,15.848057250000537,16.080401000000535,16.536556249998508,16.73527499999851,16.78114999999851,16.83114999999851,17.40930624999851,17.41499374999851,17.50414999999851,17.57461874999851,17.79880624999851,18.008462499998508,18.05211874999851,18.18236874999851,18.26093124999851,18.37414999999851,18.46483749999851,18.64774374999851,18.73055624999851,18.81280624999851,18.82583749999851,19.25546150000021,19.36058650000021,19.436399000000208,19.512555250000208,19.62999275000021,19.68555525000021,19.949930250000207,20.040524000000207,20.18283650000021,20.190742750000208,20.274899000000207,20.489867750000208,20.493649000000207,20.58789900000021,20.62221150000021,20.665992750000207,20.683992750000208,20.78568025000021,20.82111775000021,20.870274000000208,20.925274000000208,21.42389900000021,21.44964799999818,21.81305424999818,22.06155424999818,22.14242924999818,22.22414799999818,22.407491749998183,22.42186674999818,22.460272999998182,22.63080424999818,22.678116749998182,22.908210499998184,23.007522999998184,23.117116749998182,23.31261674999818,23.39705424999818,23.60017924999818,23.733960499998183,23.81214799999818,23.94589699999988,0,1
-1.815978000000119,-1.8054467500001192,-1.5127905000001192,-1.3867280000001192,-1.1719467500001193,-1.1006967500001192,-0.9058530000001193,-0.8271030000001192,-0.7282280000001192,-0.6643530000001192,-0.6204155000001192,-0.4507905000001192,-0.2578217500001192,-0.22513425000011922,-0.12088425000011921,-0.01679050000011921,0.27830225000157954,0.46261475000157953,0.6860522500015795,0.6924272500015796,1.0055210000015795,1.0603647500015796,1.2221772500015795,1.6978647500015795,1.9752397500015795,2.3291460000015793,2.3602710000015796,2.3878022500015796,2.4748647500015797,2.5576772500015794,3.0423012499995528,3.1633949999995528,3.352457499999553,3.446738749999553,3.932488749999553,4.068426249999553,4.141082499999553,4.799363749999553,5.609675250001252,5.849612750001252,6.199675250001252,6.247081500001252,6.551394000001252,7.005300250001252,7.1765502500012515,7.227769000001252,7.361800250001251,7.630236749999225,7.682455499999225,7.704392999999225,7.749580499999225,7.848205499999225,7.926236749999225,9.359205499999225,9.402142999999224,9.430267999999225,9.532361749999225,9.609111749999226,9.844799249999225,9.925361749999226,10.053174249999225,10.546392000000925,10.626517000000923,10.745735750000923,11.030329500000924,11.254860750000924,11.404110750000925,11.767548250000925,11.824392000000923,12.291423250000923,12.323954500000925,12.739640999998898,12.959015999998897,12.977140999998896,13.062890999998897,13.074672249998898,13.106172249998897,13.121922249998898,13.370328499998898,13.557734749998897,13.625609749998898,13.920672249998898,14.359984749998898,14.526984749998897,14.882078499998897,14.998390999998897,15.090452500000596,16.051765000000596,16.150452500000597,16.178796250000595,16.298983750000595,16.547733750000596,16.615890000000597,16.692702500000596,17.014390000000596,17.040358750000596,17.234483750000596,17.366202500000597,17.56676399999857,17.718638999998568,17.84076399999857,17.87895149999857,17.89810774999857,18.00792024999857,18.05526399999857,18.11020149999857,18.42270149999857,18.53704524999857,18.80770149999857,19.11895149999857,19.33126399999857,19.40235774999857,19.71929524999857,19.78651399999857,19.827857749998568,19.97167024999857,20.039857749998568,20.199606750000267,20.215981750000267,20.224575500000267,20.34763800000027,20.54176300000027,20.80485675000027,20.84538800000027,20.94845050000027,20.964919250000268,21.073981750000268,21.295763000000267,21.33232550000027,21.51835675000027,21.55426300000027,21.606919250000267,21.667575500000268,21.692731750000267,21.695575500000267,21.76145050000027,21.89273175000027,22.20298175000027,22.26535675000027,22.40113800000027,22.60019949999824,22.66176199999824,22.79994949999824,22.964136999998242,22.985761999998243,23.15110574999824,23.202418249998242,23.361793249998243,23.582980749998242,23.895761999998243,23.927043249998242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
-1.8828630000017583,-1.6592692500017583,-1.5619880000017583,-1.4030505000017583,-1.1496765000000595,-1.1003327500000597,-1.0641140000000595,-0.6281140000000596,-0.6210515000000596,-0.39192650000005963,-0.3208952500000596,-0.2840202500000596,0.023885999999940396,0.3211047499999404,0.4453859999999404,0.4906672499999404,0.5009797499999404,0.5270109999999404,0.5665422499999404,1.558166250001639,1.6454162500016392,1.7956662500016392,1.831416250001639,2.0324787500016392,2.1396350000016393,2.425291250001639,2.590666250001639,2.728197500001639,2.886041250001639,2.967728750001639,3.3096350000016392,3.444447500001639,3.492728750001639,3.5334162500016393,3.551697500001639,3.8809777499996128,4.481446499999612,4.524008999999612,4.7301652499996125,4.880790249999612,5.070727749999612,5.410508999999613,5.712696499999613,5.7655089999996125,6.221133999999613,6.443851750001311,6.5000705000013115,6.541758000001312,6.692820500001312,6.865476750001311,7.213539250001311,7.257945500001311,7.373320500001311,7.381195500001311,7.432351750001311,7.788883000001311,7.860133000001311,7.966383000001311,8.128101750001312,8.159414250001312,8.257164250001312,8.301195500001311,8.384789250001312,8.55219550000131,9.272163249999284,9.279444499999284,9.299538249999285,9.364506999999286,9.421038249999285,9.454819499999285,10.029913249999284,10.087600749999284,10.296381999999285,10.514725749999284,10.952756999999284,10.990350749999285,11.021288249999285,11.069881999999284,11.922943500000983,12.298443500000984,12.995474750000984,13.776754999998957,13.801536249998957,13.803223749998956,14.229442499998957,14.463379999998956,15.312536249998956,15.587473749998956,15.830223749998957,15.957786249998957,16.548222750000654,16.988504000000656,17.125285250000655,17.145660250000656,17.429879000000657,17.649504000000654,17.942222750000656,18.090566500000655,18.126660250000654,18.181379000000657,18.234941500000655,18.75931549999863,18.89787799999863,19.15997174999863,19.19437799999863,19.65712799999863,19.69790924999863,19.81153424999863,19.85447174999863,20.32215924999863,20.32584674999863,20.33303424999863,20.34865924999863,20.40062799999863,20.48406549999863,20.80684674999863,20.941409249998628,21.10881549999863,21.73225200000033,21.821908250000327,22.421814500000327,22.453064500000327,22.497377000000327,22.52075200000033,23.121158250000327,23.334814500000327,23.49084575000033,23.62603325000033,23.7463134999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
-1.5929990000016987,-1.0589677500016987,-1.0390615000016987,-0.8274052500016987,-0.2927802500016987,0.03484375,0.07675,0.6111875,0.67715625,0.7374375,0.9115625,1.486,1.9854375,2.04390625,2.078375,2.09053125,2.19765625,2.590030250001699,2.6347802500016986,2.8218115000016986,2.871061500001699,3.131780250001699,3.4400302500016986,3.5421865000016988,3.640530250001699,3.730249000001699,3.939155250001699,4.024717750001699,4.106030250001699,4.245092750001699,4.255749000001699,4.288249000001699,4.435624000001699,4.826499000001698,5.182372999999672,5.6928104999996725,6.2914042499996725,6.394122999999672,6.632810499999672,6.671841749999672,7.237247999999672,7.277904249999672,7.470590750001371,8.093403250001371,8.47090325000137,8.58274700000137,9.18965325000137,9.308840750001371,9.39855950000137,9.69115325000137,9.89037200000137,10.024870999999344,10.117183499999344,10.664777249999345,11.059964749999345,12.063714749999344,12.287370999999345,12.627713750001043,13.261026250001043,13.560682500001043,13.639901250001044,13.691807500001044,14.234838750001042,14.432026250001043,17.210150249999018,17.236868999999018,20.82577324999869,21.333710749998687,21.762460749998688,22.488147250000388,22.821428500000387,23.199741000000387,23.383022250000387,23.612428500000387,23.941022250000387,23.96917850000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
-1.6005714999996126,-1.319635000001639,-0.7673537500016391,0.7436149999983609,2.0293327500000595,2.1740202500000594,2.3131765000000595,2.6610515000000596,3.7971442500017583,5.042331750001758,5.793238000001758,6.428018249999732,6.463830749999731,6.587018249999732,6.625580749999732,7.731580749999732,7.765861999999732,7.941674499999732,8.64151725000143,9.362298500001431,9.385517250001431,9.587142250001431,9.71839225000143,9.92957975000143,10.16629850000143,10.345704750001431,10.66682975000143,10.78129850000143,11.216609999999404,11.245078749999404,11.567391249999403,11.973609999999404,12.361609999999404,12.874266249999405,13.641546500001102,13.676984000001102,13.775484000001102,13.864015250001103,13.899265250001102,13.989952750001102,14.296452750001103,14.469046500001102,14.618765250001102,14.782359000001103,15.825234000001103,15.867671500001103,16.003232999999078,16.320514249999075,16.374420499999076,18.229857999999076,18.923888250000775,19.462732000000774,19.488169500000776,20.253513250000776,20.277107000000775,20.337669500000775,20.411107000000776,20.664888250000775,21.22001224999875,21.435543499998747,22.56751224999875,23.179824749998748,23.438230999998748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
-1.7658637499995529,-1.749019999999553,-0.9276137499995529,-0.6455512499995529,0.13229149999842046,0.18707274999842047,0.4047602499984205,0.7429477499984205,0.8819789999984204,0.9781039999984205,1.2016977499984205,1.2457289999984205,1.6710102499984205,1.8892289999984204,1.8970102499984205,2.0811977499984207,2.2556342500001194,2.499259250000119,3.000353000000119,3.1842905000001194,3.6972905000001193,4.28441550000012,4.375821750000119,4.644820750001818,4.785727000001818,4.966727000001818,5.056602000001818,5.125383250001818,5.764508250001818,5.848977000001818,6.169758250001818,6.2652270000018175,6.3623207500018175,6.415102000001818,6.449164500001818,6.460602000001818,6.574945750001818,6.8703207500018175,7.633975999999792,7.654632249999791,7.688257249999792,8.020569749999792,8.06344474999979,8.557194749999791,8.644913499999792,8.698913499999792,8.919850999999792,10.25631875000149,10.43338125000149,10.50491250000149,10.54203750000149,10.58047500000149,11.54078750000149,11.68556875000149,11.77981875000149,11.90619375000149,11.94185000000149,12.01575625000149,12.214348999999464,12.247067749999463,12.277286499999464,12.507442749999463,12.918880249999464,13.799130249999463,13.901348999999463,13.914036499999463,13.949817749999463,14.049473999999464,14.272192749999464,14.305473999999464,14.713285500001163,15.176410500001163,15.323691750001162,16.077035500001163,16.107223000001163,16.189254250001163,16.24206675000116,16.670285500001164,16.706129250001162,16.772816750001162,16.866098000001163,17.438034499999137,17.756034499999135,18.397940749999137,18.835784499999136,18.852971999999134,19.410628249999135,19.972033500000833,20.092658500000834,20.329408500000834,21.005846000000833,21.137096000000835,21.215971000000835,21.275971000000833,21.722721000000835,21.786221000000836,21.848064750000834,22.026471000000836,22.358157499998807,22.54765749999881,22.786157499998808,22.96743874999881,23.12700124999881,23.24496999999881,23.65553249999881,23.786657499998807,23.80850124999881,23.862376249998807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
-1.3470309999994934,-0.6675934999994934,-0.6444059999994933,-0.5512184999994933,-0.4678434999994934,-0.46049974999949334,-0.07415599999949336,0.7130315000005066,0.9594054999984801,1.4094367499984801,1.46178049999848,1.81343674999848,2.0416242499984802,2.37984299999848,3.5595607500001787,3.817717000000179,4.907342000000178,5.756404500000179,5.819372249998152,6.234528499998152,6.554465999998152,7.527872249998152,7.771059749998153,9.68221499999985,10.054777499999851,10.08477749999985,10.21733999999985,10.340152499999851,10.503058749999852,10.846807750001549,11.710995250001549,12.310370250001549,12.43127650000155,12.65490150000155,13.05893275000155,13.07202650000155,14.862900499999522,15.185087999999523,15.419650499999523,16.19355575000122,16.304149500001223,16.35293075000122,16.962087000001222,17.228868250001224,17.51261825000122,21.466772500000893,22.165366250000893,22.203085000000893,22.292303750000894,22.312522500000895,22.556710000000894,22.995647500000896,23.867927749998866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
-1.9504160000011326,-1.7206347500011325,-1.6281972500011326,-1.2358222500011324,1.1940517500005663,2.5545507499985396,2.72117574999854,2.92048824999854,3.09561324999854,3.5881444999985397,3.70601949999854,4.32101949999854,4.46217574999854,4.728237250000238,6.562893500000238,8.074423749998212,10.03120399999991,11.74873524999991,11.768922749999911,11.88111024999991,11.96664050000161,12.035578000001609,12.87101550000161,14.32979675000161,16.552764499999583,16.659014499999582,16.676670749999584,17.83882600000128,18.63491975000128,18.859919750001282,19.058794750001283,20.734949999999255,21.982511500000953,23.373199000000955,23.453105250000952,23.633480250000954,23.723949000000953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
-1.5256145000010728,-1.4221145000010729,-1.403489500001073,-0.6327707500010729,0.29854174999892713,2.1536657500006258,3.152384500000626,3.3829772499985995,6.216163750000298,8.50903774999827,8.737131499998272,8.993318999998271,9.118225249998272,10.109662749998272,10.221412749998272,10.90231799999997,12.17569299999997,12.25941174999997,13.662504500001669,13.829942000001669,15.969722249999643,15.976065999999642,15.987690999999643,16.73775349999964,16.90390974999964,17.057253499999643,17.942909749999643,18.359908750001342,19.198533750001342,19.73990875000134,19.984877500001343,21.158126499999316,21.402188999999314,21.622782749999313,22.510501499999314,22.523688999999315,23.020657749999316,23.806969250001014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
-0.31281300000101325,1.1065619999989866,3.1303110000006855,3.2174047500006853,4.529997499998659,4.746247499998659,4.936809999998659,6.868746500000357,6.935246500000358,8.430590250000357,9.187277750000357,10.126307999998332,10.532432999998331,10.57190174999833,12.45521325000003,12.47149450000003,12.72033825000003,12.92958825000003,13.08999450000003,13.15771325000003,13.263775750000029,13.29311950000003,16.61321225000173,16.619337250001728,20.4790540000014,21.818740499999375,22.589459249999376,23.513740499999376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
