0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,condition,trial,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
-1.5615984999984502,-1.3829734999984502,-1.3722859999984502,-1.3146297499984503,-1.0105047499984503,-0.9903172499984503,-0.7920359999984503,-0.7799422499984503,-0.7744109999984503,-0.2145047499984503,2.063369249999523,2.400525499999523,2.845712999999523,2.853150499999523,5.039836999997497,5.2580244999974965,5.50739850000292,5.785398500002921,5.97024225000292,5.986336000002921,6.739148500002921,6.793398500002921,7.872085000000894,7.878366250000894,7.885866250000894,8.937866250000894,8.945491250000893,10.276960000000894,10.282116250000895,10.303553750000894,10.474896499998868,10.480083999998868,10.505021499998868,10.507458999998867,10.519646499998867,10.527490249998868,11.015708999998868,12.123927749998867,14.059145499996841,15.513894500002264,19.66008100000024,20.08201850000024,20.64995499999821,23.068454000003637,23.108954000003635,23.114829000003635,23.131422750003637,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7861394999995825,7.16010625000298,7.16666875000298,7.17857500000298,8.80445000000298,8.81688750000298,17.712789750002326,19.5855700000003,19.590882500000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.9544944999963045,2.932222249999642,3.3256597499996423,3.3332847499996423,4.665472249999643,7.8938765000030395,7.89903275000304,7.90756400000304,8.00387650000304,9.87984525000304,9.911064000003039,11.684438000001013,11.692250500001013,11.959250500001014,11.965344250001014,11.971813000001013,12.382375500001013,12.400594250001014,12.404031750001014,12.406875500001012,12.410469250001013,12.662936999998987,13.999749499998988,14.009280749998986,15.93618599999696,15.94356099999696,16.76996724999696,16.77565474999696,16.87509224999696,16.89881099999696,16.90843599999696,16.91227974999696,16.94962349999696,17.04715474999696,17.096935999996962,17.479622500002385,17.506622500002383,17.514622500002385,20.95993400000036,20.968152750000357,20.975246500000356,20.99602775000036,22.52002674999833,22.52693299999833,23.422276749998332,23.43377674999833,23.442714249998332,0,1,23.62530799999833,23.64724549999833,23.65580799999833,23.66705799999833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.2224742500036955,-0.2141617500036955,-0.2053492500036955,-0.1912242500036955,0.013056999996304513,6.897241499997675,6.903428999997676,7.2664914999976755,9.653678000003099,11.688645750001072,11.706864500001073,11.893208250001074,11.924083250001074,12.547895750001073,12.584208250001073,15.794175999999046,18.43701874999702,19.298080250002442,19.303861500002444,19.319049000002444,19.333267750002445,21.295610500000418,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.28142175000160935,-0.27532800000160934,-0.23123425000160933,-0.21979675000160934,-0.19735925000160934,0.49020224999636414,0.4973584999963641,0.5059834999963642,0.5185147499963642,1.3394209999963642,1.3637334999963642,1.490795999996364,3.764263750001788,3.771763750001788,3.779982500001788,3.790701250001788,4.882043999999762,5.233231499999762,6.081137749999762,6.0897939999997615,8.291292999997735,10.945729500003159,10.953573250003158,10.96860450000316,10.980354500003159,12.037010750003159,12.625322250001133,12.642853500001133,12.649666000001133,12.659197250001132,12.783447250001133,13.951228500001132,14.092697250001132,14.136134750001132,14.668259750001132,15.728321249999105,15.736352499999105,16.194664999999105,16.328008749999107,18.93291399999708,19.39257024999708,19.45782024999708,19.57060149999708,19.861881750002503,20.901600500002502,20.916194250002505,21.005381750002503,0,1,21.010069250002502,21.843319250002505,22.955443250000478,23.105287000000477,23.118099500000476,23.127943250000477,23.138505750000476,23.155255750000478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.896931749999523,2.4972849999964235,3.510377750001848,4.019940250001848,5.198877750001848,5.787252750001848,7.753845499999821,8.34528299999982,9.977281999997794,10.031125749997795,10.043438249997795,10.504375749997795,10.513875749997794,10.530750749997795,11.175656000003219,11.20349975000322,12.18968725000322,12.195749750003218,15.293123750001191,15.305280000001192,15.730967500001192,17.405403999999166,17.422591499999164,17.425653999999167,17.431153999999164,17.439403999999165,17.797247749999165,22.15971450000256,22.168933250002564,22.264902000002564,22.276808250002563,22.28033950000256,23.038589500002562,23.233120750002563,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.0374739999994635,1.6080562499985098,1.6147124999985099,1.62477499999851,1.8785562499985098,1.8868062499985099,5.393523000001907,5.396710500001907,5.404179250001907,6.905179250001908,6.911741750001907,6.921960500001908,7.092615749999881,7.10677199999988,9.237459499999881,9.25777199999988,9.45827199999988,9.46645949999988,9.48170949999988,9.512678249999881,10.266645999997854,10.271895999997854,10.282020999997854,13.047270000003278,13.056395000003278,14.050863750003279,14.356207500003277,17.02755025000125,17.03376900000125,17.04245650000125,17.935955499999224,17.944517999999224,17.959955499999225,17.982549249999224,18.002799249999224,18.008330499999225,18.056205499999226,19.318299249999225,19.336361749999224,22.943891000002623,22.962234750002622,23.369391000002622,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.9839839999973774,-1.9670152499973774,-1.9558902499973774,-0.16035999999940395,0.8179514999985695,1.7098889999985696,1.7198264999985695,1.7326077499985695,1.8770452499985695,1.9527327499985694,2.3250452499985697,3.623387999996543,3.635762999996543,4.031356749996543,4.250450499996543,4.253106749996543,4.256794249996543,4.352887999996543,6.488012000001967,6.496574500001967,6.508387000001967,6.5283245000019665,8.44563599999994,9.19601099999994,9.39329224999994,9.66879224999994,9.93901099999994,12.057009999997915,12.239728749997914,15.483352750003338,17.067445500001313,17.07260175000131,17.085008000001313,17.09260175000131,17.132070500001312,17.14713300000131,17.41819550000131,17.427133000001312,19.361381999999285,20.771443499997257,21.92975599999726,22.25575599999726,22.84291224999726,22.880974749997257,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.5031512499973179,0.26962900000065565,0.2776915000006557,0.28725400000065565,0.6822227500006557,0.6965352500006556,0.7024727500006557,2.4659092499986293,4.873189499996602,4.903095749996602,4.907939499996602,6.451876999996602,6.523313500002026,6.768469750002026,8.417501000002027,11.728905249997974,11.747155249997974,11.756092749997974,11.791842749997974,12.147623999997974,12.339342749997973,15.576685500003398,17.990497000001373,18.00309075000137,19.616714749999343,20.159777249999344,21.146652249999345,21.152964749999345,21.160683499999344,21.64483874999732,22.25377624999732,22.25980749999732,22.268901249997317,22.760026249997317,22.77043249999732,22.780932499997316,22.792307499997317,23.514526249997317,23.522682499997316,23.547463749997316,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.6961622499972582,-0.6875372499972582,-0.6774122499972581,-0.36034974999725816,-0.3090372499972582,0.42208675000071527,0.43264925000071525,3.2503357499986887,3.2628669999986886,3.2763669999986886,4.3617107499986885,4.649773249998689,4.660929499998689,4.7832107499986884,5.066929499998689,5.096991999998688,5.915647249996662,5.924584749996662,6.426490999996662,9.606302500002085,9.616958750002086,9.639396250002086,9.920896250002086,9.948552500002085,9.976208750002087,9.988583750002086,10.047896250002086,11.32833275000006,11.338739000000059,11.79017650000006,11.800207750000059,11.80642650000006,11.81592650000006,12.10930150000006,14.267956749998033,14.275831749998034,14.284706749998033,14.293237999998032,14.515800499998033,16.15648700000346,16.165768250003456,16.17317450000346,17.96595475000143,17.98307975000143,17.99279850000143,18.07145475000143,19.087111000001432,0,1,20.029423500001432,21.731891249999403,22.523922499999404,22.529922499999405,22.538859999999403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
